id,film_id,actor_code,first_name,last_name
1397,256,97MH,MEG,HAWKE
1398,256,126FT,FRANCES,TOMEI
1399,256,136EM,ED,MANSFIELD
1400,258,14VB,VIVIEN,BERGEN
1401,258,57JC,JUDE,CRUISE
1402,258,113MH,MORGAN,HOPKINS
1403,258,138LD,LUCILLE,DEE
1404,258,140WH,WHOOPI,HURT
1405,258,180JS,JEFF,SILVERSTONE
1406,258,197RW,REESE,WEST
1407,259,28WH,WOODY,HOFFMAN
1408,259,104PC,PENELOPE,CRONYN
1409,260,30SP,SANDRA,PECK
1410,260,37VB,VAL,BOLGER
1411,260,78GS,GROUCHO,SINATRA
1412,260,80RC,RALPH,CRUZ
1413,260,81SD,SCARLETT,DAMON
1414,260,124SB,SCARLETT,BENING
1415,260,144AW,ANGELA,WITHERSPOON
1416,261,77CM,CARY,MCCONAUGHEY
1417,261,78GS,GROUCHO,SINATRA
1418,261,139EG,EWAN,GOODING
1419,262,30SP,SANDRA,PECK
1420,262,60HB,HENRY,BERRY
1421,262,79MH,MAE,HOFFMAN
1422,262,80RC,RALPH,CRUZ
1423,262,90SG,SEAN,GUINESS
1424,262,136EM,ED,MANSFIELD
1425,262,139EG,EWAN,GOODING
1426,262,156FW,FAY,WOOD
1427,262,198MK,MARY,KEITEL
1428,263,8MJ,MATTHEW,JOHANSSON
1429,263,28WH,WOODY,HOFFMAN
1430,263,74MK,MILLA,KEITEL
1431,263,83BW,BEN,WILLIS
1432,263,101SD,SUSAN,DAVIS
1433,263,124SB,SCARLETT,BENING
1434,263,126FT,FRANCES,TOMEI
1435,263,137MW,MORGAN,WILLIAMS
1436,263,156FW,FAY,WOOD
1437,264,198MK,MARY,KEITEL
1438,265,78GS,GROUCHO,SINATRA
1439,265,185MB,MICHAEL,BOLGER
1440,266,19BF,BOB,FAWCETT
1441,266,89CD,CHARLIZE,DENCH
1442,266,123JD,JULIANNE,DENCH
1443,266,139EG,EWAN,GOODING
1444,266,189CB,CUBA,BIRCH
1445,267,16FC,FRED,COSTNER
1446,267,48FD,FRANCES,DAY-LEWIS
1447,267,57JC,JUDE,CRUISE
1448,267,79MH,MAE,HOFFMAN
1449,267,81SD,SCARLETT,DAMON
1450,267,160CD,CHRIS,DEPP
1451,268,18DT,DAN,TORN
1452,268,53MT,MENA,TEMPLE
1453,268,81SD,SCARLETT,DAMON
1454,268,83BW,BEN,WILLIS
1455,268,102WT,WALTER,TORN
1456,268,137MW,MORGAN,WILLIAMS
1457,269,16FC,FRED,COSTNER
1458,269,20LT,LUCILLE,TRACY
1459,269,79MH,MAE,HOFFMAN
1460,269,135RR,RITA,REYNOLDS
1461,269,161HH,HARVEY,HOPE
1462,270,94KT,KENNETH,TORN
1463,270,133RP,RICHARD,PENN
1464,270,150JN,JAYNE,NOLTE
1465,271,16FC,FRED,COSTNER
1466,271,103ML,MATTHEW,LEIGH
1467,271,136EM,ED,MANSFIELD
1468,272,62JN,JAYNE,NEESON
1469,272,144AW,ANGELA,WITHERSPOON
1470,272,189CB,CUBA,BIRCH
1471,273,27JM,JULIA,MCQUEEN
1472,273,29AW,ALEC,WAYNE
1473,273,44NS,NICK,STALLONE
1474,273,47JB,JULIA,BARRYMORE
1475,273,117RT,RENEE,TRACY
1476,273,171OP,OLYMPIA,PFEIFFER
1477,273,178LM,LISA,MONROE
1478,274,20LT,LUCILLE,TRACY
1479,274,38TM,TOM,MCKELLEN
1480,274,50NH,NATALIE,HOPKINS
1481,274,154MG,MERYL,GIBSON
1482,274,162OK,OPRAH,KILMER
1483,275,15CO,CUBA,OLIVIER
1484,275,73GP,GARY,PENN
1485,275,94KT,KENNETH,TORN
1486,275,101SD,SUSAN,DAVIS
1487,275,160CD,CHRIS,DEPP
1488,276,43KJ,KIRK,JOVOVICH
1489,276,65AH,ANGELA,HUDSON
1490,276,154MG,MERYL,GIBSON
1491,276,196BW,BELA,WALKEN
1492,277,1PG,PENELOPE,GUINESS
1493,277,24CS,CAMERON,STREEP
1494,277,37VB,VAL,BOLGER
1495,277,107GD,GINA,DEGENERES
1496,277,115HB,HARRISON,BALE
1497,278,63CW,CAMERON,WRAY
1498,278,108WN,WARREN,NOLTE
1499,278,134GH,GENE,HOPKINS
1500,278,146AJ,ALBERT,JOHANSSON
1501,278,190AB,AUDREY,BAILEY
1502,279,18DT,DAN,TORN
1503,279,83BW,BEN,WILLIS
1504,279,162OK,OPRAH,KILMER
1505,280,15CO,CUBA,OLIVIER
1506,280,16FC,FRED,COSTNER
1507,280,17HV,HELEN,VOIGHT
1508,280,18DT,DAN,TORN
1509,280,64RJ,RAY,JOHANSSON
1510,280,80RC,RALPH,CRUZ
1511,280,93EP,ELLEN,PRESLEY
1512,280,105SC,SIDNEY,CROWE
1513,280,133RP,RICHARD,PENN
1514,281,11ZC,ZERO,CAGE
1515,281,21KP,KIRSTEN,PALTROW
1516,281,83BW,BEN,WILLIS
1517,281,84JP,JAMES,PITT
1518,281,109SD,SYLVESTER,DERN
1519,281,161HH,HARVEY,HOPE
1520,282,29AW,ALEC,WAYNE
1521,282,49AC,ANNE,CRONYN
1522,282,139EG,EWAN,GOODING
1523,282,154MG,MERYL,GIBSON
1524,283,11ZC,ZERO,CAGE
1525,283,36BD,BURT,DUKAKIS
1526,283,66MT,MARY,TANDY
1527,283,105SC,SIDNEY,CROWE
1528,283,163CW,CHRISTOPHER,WEST
1529,284,14VB,VIVIEN,BERGEN
1530,284,121LB,LIZA,BERGMAN
1531,284,139EG,EWAN,GOODING
1532,284,196BW,BELA,WALKEN
1533,285,53MT,MENA,TEMPLE
1534,285,54PP,PENELOPE,PINKETT
1535,285,103ML,MATTHEW,LEIGH
1536,285,150JN,JAYNE,NOLTE
1537,285,156FW,FAY,WOOD
1538,286,5JL,JOHNNY,LOLLOBRIGIDA
1539,286,30SP,SANDRA,PECK
1540,286,72SW,SEAN,WILLIAMS
1541,286,123JD,JULIANNE,DENCH
1542,286,127KG,KEVIN,GARLAND
1543,286,133RP,RICHARD,PENN
1544,286,165AG,AL,GARLAND
1545,286,181MC,MATTHEW,CARREY
1546,286,185MB,MICHAEL,BOLGER
1547,287,16FC,FRED,COSTNER
1548,287,28WH,WOODY,HOFFMAN
1549,287,48FD,FRANCES,DAY-LEWIS
1550,287,104PC,PENELOPE,CRONYN
1551,288,5JL,JOHNNY,LOLLOBRIGIDA
1552,288,50NH,NATALIE,HOPKINS
1553,288,126FT,FRANCES,TOMEI
1554,288,136EM,ED,MANSFIELD
1555,289,3EC,ED,CHASE
1556,289,101SD,SUSAN,DAVIS
1557,289,124SB,SCARLETT,BENING
1558,289,169KH,KENNETH,HOFFMAN
1559,289,177GM,GENE,MCKELLEN
1560,289,188RD,ROCK,DUKAKIS
1561,290,39GB,GOLDIE,BRODY
1562,290,70MM,MICHELLE,MCCONAUGHEY
1563,290,82WJ,WOODY,JOLIE
1564,290,84JP,JAMES,PITT
1565,290,85MZ,MINNIE,ZELLWEGER
1566,291,22EM,ELVIS,MARX
1567,291,64RJ,RAY,JOHANSSON
1568,291,144AW,ANGELA,WITHERSPOON
1569,291,157GM,GRETA,MALDEN
1570,291,179EG,ED,GUINESS
1571,291,193BT,BURT,TEMPLE
1572,292,7GM,GRACE,MOSTEL
1573,292,14VB,VIVIEN,BERGEN
1574,292,30SP,SANDRA,PECK
1575,292,54PP,PENELOPE,PINKETT
1576,292,69KP,KENNETH,PALTROW
1577,292,107GD,GINA,DEGENERES
1578,292,110SD,SUSAN,DAVIS
1579,292,113MH,MORGAN,HOPKINS
1580,293,39GB,GOLDIE,BRODY
1581,293,144AW,ANGELA,WITHERSPOON
1582,293,145KA,KIM,ALLEN
1583,293,158VB,VIVIEN,BASINGER
1584,293,191GG,GREGORY,GOODING
1585,294,22EM,ELVIS,MARX
1586,294,95DW,DARYL,WAHLBERG
1587,294,167LB,LAURENCE,BULLOCK
1588,295,48FD,FRANCES,DAY-LEWIS
1589,295,59DT,DUSTIN,TAUTOU
1590,295,62JN,JAYNE,NEESON
1591,295,147FW,FAY,WINSLET
1592,296,29AW,ALEC,WAYNE
1593,296,46PG,PARKER,GOLDBERG
1594,296,68RW,RIP,WINSLET
1595,296,72SW,SEAN,WILLIAMS
1596,296,85MZ,MINNIE,ZELLWEGER
1597,296,146AJ,ALBERT,JOHANSSON
1598,296,171OP,OLYMPIA,PFEIFFER
1599,296,191GG,GREGORY,GOODING
1600,297,60HB,HENRY,BERRY
1601,297,85MZ,MINNIE,ZELLWEGER
1602,297,98CB,CHRIS,BRIDGES
1603,297,121LB,LIZA,BERGMAN
1604,297,156FW,FAY,WOOD
1605,297,166ND,NICK,DEGENERES
1606,297,187RB,RENEE,BALL
1607,298,56DH,DAN,HARRIS
1608,298,117RT,RENEE,TRACY
1609,298,147FW,FAY,WINSLET
1610,298,174MB,MICHAEL,BENING
1611,298,195JS,JAYNE,SILVERSTONE
1612,299,31SS,SISSY,SOBIESKI
1613,299,60HB,HENRY,BERRY
1614,299,79MH,MAE,HOFFMAN
1615,299,128CM,CATE,MCQUEEN
1616,299,154MG,MERYL,GIBSON
1617,299,170MH,MENA,HOPPER
1618,300,66MT,MARY,TANDY
1619,300,69KP,KENNETH,PALTROW
1620,300,122SN,SALMA,NOLTE
1621,300,136EM,ED,MANSFIELD
1622,301,30SP,SANDRA,PECK
1623,301,54PP,PENELOPE,PINKETT
1624,301,75BP,BURT,POSEY
1625,301,78GS,GROUCHO,SINATRA
1626,301,95DW,DARYL,WAHLBERG
1627,301,156FW,FAY,WOOD
1628,301,169KH,KENNETH,HOFFMAN
1629,301,181MC,MATTHEW,CARREY
1630,301,182DA,DEBBIE,AKROYD
1631,302,108WN,WARREN,NOLTE
1632,302,115HB,HARRISON,BALE
1633,302,172GW,GROUCHO,WILLIAMS
1634,303,50NH,NATALIE,HOPKINS
1635,303,86GC,GREG,CHAPLIN
1636,303,90SG,SEAN,GUINESS
1637,303,155IT,IAN,TANDY
1638,303,157GM,GRETA,MALDEN
1639,303,163CW,CHRISTOPHER,WEST
1640,303,176JC,JON,CHASE
1641,303,196BW,BELA,WALKEN
1642,303,198MK,MARY,KEITEL
1643,304,70MM,MICHELLE,MCCONAUGHEY
1644,304,81SD,SCARLETT,DAMON
1645,304,88KP,KENNETH,PESCI
1646,304,137MW,MORGAN,WILLIAMS
1647,304,163CW,CHRISTOPHER,WEST
1648,305,33MP,MILLA,PECK
1649,305,41JD,JODIE,DEGENERES
1650,305,65AH,ANGELA,HUDSON
1651,305,114MM,MORGAN,MCDORMAND
1652,305,147FW,FAY,WINSLET
1653,305,168WW,WILL,WILSON
1654,306,33MP,MILLA,PECK
1655,306,50NH,NATALIE,HOPKINS
1656,306,58CA,CHRISTIAN,AKROYD
1657,306,69KP,KENNETH,PALTROW
1658,306,82WJ,WOODY,JOLIE
1659,306,89CD,CHARLIZE,DENCH
1660,306,124SB,SCARLETT,BENING
1661,306,150JN,JAYNE,NOLTE
1662,306,166ND,NICK,DEGENERES
1663,307,53MT,MENA,TEMPLE
1664,307,55FK,FAY,KILMER
1665,307,56DH,DAN,HARRIS
1666,307,61CN,CHRISTIAN,NEESON
1667,307,64RJ,RAY,JOHANSSON
1668,307,122SN,SALMA,NOLTE
1669,307,163CW,CHRISTOPHER,WEST
1670,308,31SS,SISSY,SOBIESKI
1671,309,32TH,TIM,HACKMAN
1672,309,42TM,TOM,MIRANDA
1673,309,104PC,PENELOPE,CRONYN
1674,309,198MK,MARY,KEITEL
1675,310,17HV,HELEN,VOIGHT
1676,310,147FW,FAY,WINSLET
1677,310,190AB,AUDREY,BAILEY
1678,311,25KB,KEVIN,BLOOM
1679,311,29AW,ALEC,WAYNE
1680,311,118CA,CUBA,ALLEN
1681,311,132AH,ADAM,HOPPER
1682,311,178LM,LISA,MONROE
1683,311,181MC,MATTHEW,CARREY
1684,311,188RD,ROCK,DUKAKIS
1685,311,198MK,MARY,KEITEL
1686,312,32TH,TIM,HACKMAN
1687,312,48FD,FRANCES,DAY-LEWIS
1688,312,84JP,JAMES,PITT
1689,312,87SP,SPENCER,PECK
1690,312,95DW,DARYL,WAHLBERG
1691,312,97MH,MEG,HAWKE
1692,312,112RB,RUSSELL,BACALL
1693,312,124SB,SCARLETT,BENING
1694,312,128CM,CATE,MCQUEEN
1695,312,144AW,ANGELA,WITHERSPOON
1696,312,155IT,IAN,TANDY
1697,313,17HV,HELEN,VOIGHT
1698,313,104PC,PENELOPE,CRONYN
1699,313,173AD,ALAN,DREYFUSS
1700,313,183RC,RUSSELL,CLOSE
1701,314,2NW,NICK,WAHLBERG
1702,314,146AJ,ALBERT,JOHANSSON
1703,314,154MG,MERYL,GIBSON
1704,315,48FD,FRANCES,DAY-LEWIS
1705,315,68RW,RIP,WINSLET
1706,315,103ML,MATTHEW,LEIGH
1707,315,105SC,SIDNEY,CROWE
1708,315,189CB,CUBA,BIRCH
1709,316,5JL,JOHNNY,LOLLOBRIGIDA
1710,316,58CA,CHRISTIAN,AKROYD
1711,316,82WJ,WOODY,JOLIE
1712,316,117RT,RENEE,TRACY
1713,316,143RD,RIVER,DEAN
1714,317,37VB,VAL,BOLGER
1715,317,57JC,JUDE,CRUISE
1716,317,71AG,ADAM,GRANT
1717,317,84JP,JAMES,PITT
1718,317,126FT,FRANCES,TOMEI
1719,318,30SP,SANDRA,PECK
1720,318,103ML,MATTHEW,LEIGH
1721,318,147FW,FAY,WINSLET
1722,318,152BH,BEN,HARRIS
1723,318,171OP,OLYMPIA,PFEIFFER
1724,319,46PG,PARKER,GOLDBERG
1725,319,167LB,LAURENCE,BULLOCK
1726,320,39GB,GOLDIE,BRODY
1727,320,42TM,TOM,MIRANDA
1728,320,55FK,FAY,KILMER
1729,320,94KT,KENNETH,TORN
1730,320,96GW,GENE,WILLIS
1731,320,131JJ,JANE,JACKMAN
1732,320,135RR,RITA,REYNOLDS
1733,320,146AJ,ALBERT,JOHANSSON
1734,320,176JC,JON,CHASE
1735,321,2NW,NICK,WAHLBERG
1736,321,8MJ,MATTHEW,JOHANSSON
1737,321,18DT,DAN,TORN
1738,321,21KP,KIRSTEN,PALTROW
1739,321,30SP,SANDRA,PECK
1740,321,74MK,MILLA,KEITEL
1741,321,157GM,GRETA,MALDEN
1742,322,44NS,NICK,STALLONE
1743,322,73GP,GARY,PENN
1744,322,94KT,KENNETH,TORN
1745,322,99JM,JIM,MOSTEL
1746,322,112RB,RUSSELL,BACALL
1747,322,113MH,MORGAN,HOPKINS
1748,322,124SB,SCARLETT,BENING
1749,322,170MH,MENA,HOPPER
1750,322,188RD,ROCK,DUKAKIS
1751,324,125AN,ALBERT,NOLTE
1752,324,164HW,HUMPHREY,WILLIS
1753,324,182DA,DEBBIE,AKROYD
1754,324,196BW,BELA,WALKEN
1755,325,68RW,RIP,WINSLET
1756,325,72SW,SEAN,WILLIAMS
1757,325,93EP,ELLEN,PRESLEY
1758,325,99JM,JIM,MOSTEL
1759,325,111CZ,CAMERON,ZELLWEGER
1760,326,15CO,CUBA,OLIVIER
1761,326,40JC,JOHNNY,CAGE
1762,326,102WT,WALTER,TORN
1763,326,128CM,CATE,MCQUEEN
1764,326,130GK,GRETA,KEITEL
1765,326,157GM,GRETA,MALDEN
1766,326,166ND,NICK,DEGENERES
1767,326,169KH,KENNETH,HOFFMAN
1768,327,26RC,RIP,CRAWFORD
1769,327,50NH,NATALIE,HOPKINS
1770,328,142JR,JADA,RYDER
1771,329,3EC,ED,CHASE
1772,329,26RC,RIP,CRAWFORD
1773,329,95DW,DARYL,WAHLBERG
1774,329,102WT,WALTER,TORN
1775,329,198MK,MARY,KEITEL
1776,330,43KJ,KIRK,JOVOVICH
1777,330,45RK,REESE,KILMER
1778,330,90SG,SEAN,GUINESS
1779,331,68RW,RIP,WINSLET
1780,331,72SW,SEAN,WILLIAMS
1781,331,86GC,GREG,CHAPLIN
1782,332,81SD,SCARLETT,DAMON
1783,332,152BH,BEN,HARRIS
1784,333,42TM,TOM,MIRANDA
1785,333,103ML,MATTHEW,LEIGH
1786,333,105SC,SIDNEY,CROWE
1787,333,127KG,KEVIN,GARLAND
1788,333,147FW,FAY,WINSLET
1789,334,27JM,JULIA,MCQUEEN
1790,334,60HB,HENRY,BERRY
1791,334,102WT,WALTER,TORN
1792,335,24CS,CAMERON,STREEP
1793,335,29AW,ALEC,WAYNE
1794,335,38TM,TOM,MCKELLEN
1795,335,64RJ,RAY,JOHANSSON
1796,335,91CB,CHRISTOPHER,BERRY
1797,336,3EC,ED,CHASE
1798,336,34AO,AUDREY,OLIVIER
1799,336,41JD,JODIE,DEGENERES
1800,336,116DS,DAN,STREEP
1801,336,128CM,CATE,MCQUEEN
1802,336,168WW,WILL,WILSON
1803,336,184HG,HUMPHREY,GARLAND
1804,337,13UW,UMA,WOOD
1805,337,62JN,JAYNE,NEESON
1806,337,85MZ,MINNIE,ZELLWEGER
1807,337,94KT,KENNETH,TORN
1808,337,117RT,RENEE,TRACY
1809,338,38TM,TOM,MCKELLEN
1810,338,65AH,ANGELA,HUDSON
1811,338,92KA,KIRSTEN,AKROYD
1812,338,107GD,GINA,DEGENERES
1813,338,116DS,DAN,STREEP
1814,338,121LB,LIZA,BERGMAN
1815,338,125AN,ALBERT,NOLTE
1816,338,133RP,RICHARD,PENN
1817,338,188RD,ROCK,DUKAKIS
1818,339,83BW,BEN,WILLIS
1819,339,93EP,ELLEN,PRESLEY
1820,339,114MM,MORGAN,MCDORMAND
1821,339,143RD,RIVER,DEAN
1822,339,149RT,RUSSELL,TEMPLE
1823,339,167LB,LAURENCE,BULLOCK
1824,340,5JL,JOHNNY,LOLLOBRIGIDA
1825,340,26RC,RIP,CRAWFORD
1826,340,55FK,FAY,KILMER
1827,340,57JC,JUDE,CRUISE
1828,340,83BW,BEN,WILLIS
1829,340,161HH,HARVEY,HOPE
1830,341,3EC,ED,CHASE
1831,341,52CH,CARMEN,HUNT
1832,341,80RC,RALPH,CRUZ
1833,341,134GH,GENE,HOPKINS
1834,341,141CH,CATE,HARRIS
1835,341,147FW,FAY,WINSLET
1836,341,167LB,LAURENCE,BULLOCK
1837,342,15CO,CUBA,OLIVIER
1838,342,29AW,ALEC,WAYNE
1839,342,66MT,MARY,TANDY
1840,342,80RC,RALPH,CRUZ
1841,342,89CD,CHARLIZE,DENCH
1842,342,97MH,MEG,HAWKE
1843,342,133RP,RICHARD,PENN
1844,342,148ED,EMILY,DEE
1845,342,151GH,GEOFFREY,HESTON
1846,342,159LB,LAURA,BRODY
1847,342,171OP,OLYMPIA,PFEIFFER
1848,343,70MM,MICHELLE,MCCONAUGHEY
1849,343,77CM,CARY,MCCONAUGHEY
1850,343,80RC,RALPH,CRUZ
1851,343,110SD,SUSAN,DAVIS
1852,343,124SB,SCARLETT,BENING
1853,343,159LB,LAURA,BRODY
1854,344,12KB,KARL,BERRY
1855,344,43KJ,KIRK,JOVOVICH
1856,344,82WJ,WOODY,JOLIE
1857,344,159LB,LAURA,BRODY
1858,345,16FC,FRED,COSTNER
1859,345,26RC,RIP,CRAWFORD
1860,345,48FD,FRANCES,DAY-LEWIS
1861,345,64RJ,RAY,JOHANSSON
1862,345,106GD,GROUCHO,DUNST
1863,345,128CM,CATE,MCQUEEN
1864,345,132AH,ADAM,HOPPER
1865,345,172GW,GROUCHO,WILLIAMS
1866,346,13UW,UMA,WOOD
1867,346,182DA,DEBBIE,AKROYD
1868,346,200TT,THORA,TEMPLE
1869,347,27JM,JULIA,MCQUEEN
1870,347,65AH,ANGELA,HUDSON
1871,347,68RW,RIP,WINSLET
1872,347,75BP,BURT,POSEY
1873,347,103ML,MATTHEW,LEIGH
1874,347,126FT,FRANCES,TOMEI
1875,347,164HW,HUMPHREY,WILLIS
1876,347,198MK,MARY,KEITEL
1877,348,11ZC,ZERO,CAGE
1878,348,20LT,LUCILLE,TRACY
1879,348,49AC,ANNE,CRONYN
1880,348,54PP,PENELOPE,PINKETT
1881,348,76AA,ANGELINA,ASTAIRE
1882,348,97MH,MEG,HAWKE
1883,348,107GD,GINA,DEGENERES
1884,348,129DC,DARYL,CRAWFORD
1885,349,22EM,ELVIS,MARX
1886,349,48FD,FRANCES,DAY-LEWIS
1887,349,156FW,FAY,WOOD
1888,349,169KH,KENNETH,HOFFMAN
1889,350,66MT,MARY,TANDY
1890,350,108WN,WARREN,NOLTE
1891,350,142JR,JADA,RYDER
1892,351,7GM,GRACE,MOSTEL
1893,351,47JB,JULIA,BARRYMORE
1894,351,102WT,WALTER,TORN
1895,351,133RP,RICHARD,PENN
1896,351,147FW,FAY,WINSLET
1897,352,174MB,MICHAEL,BENING
1898,352,193BT,BURT,TEMPLE
1899,352,194MA,MERYL,ALLEN
1900,353,38TM,TOM,MCKELLEN
1901,353,95DW,DARYL,WAHLBERG
1902,353,113MH,MORGAN,HOPKINS
1903,353,121LB,LIZA,BERGMAN
1904,353,135RR,RITA,REYNOLDS
1905,353,157GM,GRETA,MALDEN
1906,353,161HH,HARVEY,HOPE
1907,353,179EG,ED,GUINESS
1908,354,56DH,DAN,HARRIS
1909,354,94KT,KENNETH,TORN
1910,354,127KG,KEVIN,GARLAND
1911,354,149RT,RUSSELL,TEMPLE
1912,354,187RB,RENEE,BALL
1913,355,4JD,JENNIFER,DAVIS
1914,356,103ML,MATTHEW,LEIGH
1915,357,2NW,NICK,WAHLBERG
1916,357,30SP,SANDRA,PECK
1917,357,68RW,RIP,WINSLET
1918,357,135RR,RITA,REYNOLDS
1919,358,28WH,WOODY,HOFFMAN
1920,358,53MT,MENA,TEMPLE
1921,358,97MH,MEG,HAWKE
1922,358,141CH,CATE,HARRIS
1923,358,170MH,MENA,HOPPER
1924,358,193BT,BURT,TEMPLE
1925,359,27JM,JULIA,MCQUEEN
1926,359,43KJ,KIRK,JOVOVICH
1927,359,71AG,ADAM,GRANT
1928,359,111CZ,CAMERON,ZELLWEGER
1929,359,155IT,IAN,TANDY
1930,359,195JS,JAYNE,SILVERSTONE
1931,360,103ML,MATTHEW,LEIGH
1932,360,110SD,SUSAN,DAVIS
1933,360,165AG,AL,GARLAND
1934,360,185MB,MICHAEL,BOLGER
1935,361,1PG,PENELOPE,GUINESS
1936,361,66MT,MARY,TANDY
1937,361,125AN,ALBERT,NOLTE
1938,361,143RD,RIVER,DEAN
1939,361,155IT,IAN,TANDY
1940,361,166ND,NICK,DEGENERES
1941,361,192JS,JOHN,SUVARI
1942,361,195JS,JAYNE,SILVERSTONE
1943,362,61CN,CHRISTIAN,NEESON
1944,362,71AG,ADAM,GRANT
1945,362,80RC,RALPH,CRUZ
1946,362,149RT,RUSSELL,TEMPLE
1947,362,175WH,WILLIAM,HACKMAN
1948,362,182DA,DEBBIE,AKROYD
1949,363,90SG,SEAN,GUINESS
1950,363,122SN,SALMA,NOLTE
1951,363,177GM,GENE,MCKELLEN
1952,364,11ZC,ZERO,CAGE
1953,364,86GC,GREG,CHAPLIN
1954,364,135RR,RITA,REYNOLDS
1955,364,136EM,ED,MANSFIELD
1956,364,159LB,LAURA,BRODY
1957,364,197RW,REESE,WEST
1958,365,106GD,GROUCHO,DUNST
1959,365,149RT,RUSSELL,TEMPLE
1960,366,10CG,CHRISTIAN,GABLE
1961,366,20LT,LUCILLE,TRACY
1962,366,127KG,KEVIN,GARLAND
1963,366,166ND,NICK,DEGENERES
1964,367,23SK,SANDRA,KILMER
1965,367,79MH,MAE,HOFFMAN
1966,367,125AN,ALBERT,NOLTE
1967,367,129DC,DARYL,CRAWFORD
1968,367,151GH,GEOFFREY,HESTON
1969,367,164HW,HUMPHREY,WILLIS
1970,367,192JS,JOHN,SUVARI
1971,368,31SS,SISSY,SOBIESKI
1972,368,133RP,RICHARD,PENN
1973,368,148ED,EMILY,DEE
1974,368,160CD,CHRIS,DEPP
1975,368,172GW,GROUCHO,WILLIAMS
1976,369,2NW,NICK,WAHLBERG
1977,369,5JL,JOHNNY,LOLLOBRIGIDA
1978,369,22EM,ELVIS,MARX
1979,369,83BW,BEN,WILLIS
1980,369,107GD,GINA,DEGENERES
1981,369,110SD,SUSAN,DAVIS
1982,369,126FT,FRANCES,TOMEI
1983,369,197RW,REESE,WEST
1984,370,14VB,VIVIEN,BERGEN
1985,370,23SK,SANDRA,KILMER
1986,370,97MH,MEG,HAWKE
1987,370,126FT,FRANCES,TOMEI
1988,370,140WH,WHOOPI,HURT
1989,370,151GH,GEOFFREY,HESTON
1990,370,197RW,REESE,WEST
1991,371,65AH,ANGELA,HUDSON
1992,371,142JR,JADA,RYDER
1993,371,184HG,HUMPHREY,GARLAND
1994,372,50NH,NATALIE,HOPKINS
1995,372,61CN,CHRISTIAN,NEESON
1996,372,75BP,BURT,POSEY
1997,372,105SC,SIDNEY,CROWE
1998,372,146AJ,ALBERT,JOHANSSON
1999,372,169KH,KENNETH,HOFFMAN
2000,373,139EG,EWAN,GOODING
2001,373,140WH,WHOOPI,HURT
2002,374,40JC,JOHNNY,CAGE
2003,374,61CN,CHRISTIAN,NEESON
2004,374,69KP,KENNETH,PALTROW
2005,374,73GP,GARY,PENN
2006,374,90SG,SEAN,GUINESS
2007,374,190AB,AUDREY,BAILEY
2008,375,5JL,JOHNNY,LOLLOBRIGIDA
2009,375,62JN,JAYNE,NEESON
2010,375,95DW,DARYL,WAHLBERG
2011,375,130GK,GRETA,KEITEL
2012,375,165AG,AL,GARLAND
2013,376,52CH,CARMEN,HUNT
2014,376,60HB,HENRY,BERRY
2015,376,66MT,MARY,TANDY
2016,376,138LD,LUCILLE,DEE
2017,376,193BT,BURT,TEMPLE
2018,377,43KJ,KIRK,JOVOVICH
2019,377,105SC,SIDNEY,CROWE
2020,377,132AH,ADAM,HOPPER
2021,378,17HV,HELEN,VOIGHT
2022,378,68RW,RIP,WINSLET
2023,378,103ML,MATTHEW,LEIGH
2024,378,108WN,WARREN,NOLTE
2025,378,189CB,CUBA,BIRCH
2026,378,191GG,GREGORY,GOODING
2027,379,4JD,JENNIFER,DAVIS
2028,379,73GP,GARY,PENN
2029,379,108WN,WARREN,NOLTE
2030,379,115HB,HARRISON,BALE
2031,379,156FW,FAY,WOOD
2032,379,173AD,ALAN,DREYFUSS
2033,379,187RB,RENEE,BALL
2034,379,198MK,MARY,KEITEL
2035,380,31SS,SISSY,SOBIESKI
2036,380,36BD,BURT,DUKAKIS
2037,380,68RW,RIP,WINSLET
2038,380,141CH,CATE,HARRIS
2039,381,13UW,UMA,WOOD
2040,381,36BD,BURT,DUKAKIS
2041,381,92KA,KIRSTEN,AKROYD
2042,381,99JM,JIM,MOSTEL
2043,381,119WJ,WARREN,JACKMAN
2044,381,181MC,MATTHEW,CARREY
2045,382,111CZ,CAMERON,ZELLWEGER
2046,382,127KG,KEVIN,GARLAND
2047,382,151GH,GEOFFREY,HESTON
2048,383,5JL,JOHNNY,LOLLOBRIGIDA
2049,383,41JD,JODIE,DEGENERES
2050,383,56DH,DAN,HARRIS
2051,383,85MZ,MINNIE,ZELLWEGER
2052,383,115HB,HARRISON,BALE
2053,383,131JJ,JANE,JACKMAN
2054,383,155IT,IAN,TANDY
2055,384,90SG,SEAN,GUINESS
2056,384,116DS,DAN,STREEP
2057,384,118CA,CUBA,ALLEN
2058,384,146AJ,ALBERT,JOHANSSON
2059,385,13UW,UMA,WOOD
2060,385,47JB,JULIA,BARRYMORE
2061,385,62JN,JAYNE,NEESON
2062,385,71AG,ADAM,GRANT
2063,385,90SG,SEAN,GUINESS
2064,385,133RP,RICHARD,PENN
2065,385,172GW,GROUCHO,WILLIAMS
2066,386,18DT,DAN,TORN
2067,386,53MT,MENA,TEMPLE
2068,386,68RW,RIP,WINSLET
2069,386,134GH,GENE,HOPKINS
2070,386,143RD,RIVER,DEAN
2071,386,150JN,JAYNE,NOLTE
2072,387,36BD,BURT,DUKAKIS
